element_id,date,headline,text
40,2022-04-05,Major UN climate change report: 5 key takeaways,"""I am collecting fungal isolates from frogs around Australia to understand how the pathogen was introduced and spread, and if it harbours any viral hitchhikers,"" she said."
40,2022-04-05,Major UN climate change report: 5 key takeaways,"""Naturally occurring viral pathogens have been used in other fungal diseases to increase host survival."
40,2022-04-05,Major UN climate change report: 5 key takeaways,"""So, if there are viruses present in the chytrid fungus, it might present a novel opportunity to fight the disease."" Ms Webb was the runner-up in the 2020 and 2019 JCU three-minute thesis competition, which asks students to present their PhD thesis in plain language in only three minutes."
40,2022-04-05,Major UN climate change report: 5 key takeaways,She said the experience helped her understand ways of communicating complicated research to a general audience.
40,2022-04-05,Major UN climate change report: 5 key takeaways,"""The public will only care and act on a problem if they know about it,"" she said."
40,2022-04-05,Major UN climate change report: 5 key takeaways,"""I've given talks at universities, schools and government organisations, and I hope that I've managed to raise concern about the plight of Australian frogs."" When she finishes her PhD, Ms Webb hopes to continue working in wildlife health and conservation."
40,2022-04-05,Major UN climate change report: 5 key takeaways,"""The best thing about research is that you are constantly learning and I hope to be able to continue learning for the rest of my career,"" she said. ""I am very proud when my friends tell me that their children want to be scientists 'just like Aunty Bec'."""
42,2022-04-10,U.N. Scientists Latest Report Offers Hope as New Poll Shows Americans Support Natural Infrastructure Solutions to #ClimateChange — The Walton Foundation #ActOnClimate,"WHILE all eyes are focused on how the nation will -contain the latest spread of Covid-19, another epidemic is quietly sweeping through Australia."
42,2022-04-10,U.N. Scientists Latest Report Offers Hope as New Poll Shows Americans Support Natural Infrastructure Solutions to #ClimateChange — The Walton Foundation #ActOnClimate,"For several months, wildlife and conservation groups have been anxiously monitoring a significant increase in the number of reports of sick or dead frogs."
42,2022-04-10,U.N. Scientists Latest Report Offers Hope as New Poll Shows Americans Support Natural Infrastructure Solutions to #ClimateChange — The Walton Foundation #ActOnClimate,"""On posting to our Facebook page in early August an article reporting of a significant outbreak causing frogs to become sick and die across the east coast of Australia, it wasn't long before community members across the Clarence were reporting unusual cases of sick or dying frogs,"" a spokesman from -Clarence Landcare, on the NSW north coast, said."
42,2022-04-10,U.N. Scientists Latest Report Offers Hope as New Poll Shows Americans Support Natural Infrastructure Solutions to #ClimateChange — The Walton Foundation #ActOnClimate,"The spokesman said reports came from all across the region, including Grafton, -Ulmarra, Nymboida, Ashby, Maclean and Yamba."
42,2022-04-10,U.N. Scientists Latest Report Offers Hope as New Poll Shows Americans Support Natural Infrastructure Solutions to #ClimateChange — The Walton Foundation #ActOnClimate,"Jodi Rowley, lead scientist of national frog identification and research project FrogID has already spent several weeks collating hundreds of reports from across Australia to try to understand the -extent of this mass frog -mortality event."
42,2022-04-10,U.N. Scientists Latest Report Offers Hope as New Poll Shows Americans Support Natural Infrastructure Solutions to #ClimateChange — The Walton Foundation #ActOnClimate,"""While we suspect disease is responsible, I'm working with the Australian Registry of Wildlife Health, gov-ernment biosecurity and -environmental agencies to understand the scale, cause and impact of this upsetting event,"" Ms Rowley said in a statement. The outbreak is initially suspected to be the Chytrid fungus, however, the case could instead be an unknown pathogen."
44,2022-04-10,2022 SkS Weekly Climate Change & Global Warming News Roundup #14,Concerned frog-lovers across the country are reporting large numbers of dead and dying frogs to the FrogID team at the Australian Museum. We need your help to understand why!
44,2022-04-10,2022 SkS Weekly Climate Change & Global Warming News Roundup #14,"Dead frogs have been found in large numbers across eastern Australia, particularly south eastern Queensland and New South Wales including the Blue Mountains, with 26 native species identified so far. The most commonly reported is the Green Tree Frog (Litoria caerulea), an iconic species that has already suffered declines across the Sydney Region (Read more here). Peron's Tree Frog (Litoria peronii), the Striped Marsh Frog (Limnodynastes peronii) and the Eastern Banjo Frog (Limnodynastes dumerilii) are the next most reported, all common and beloved species throughout the Blue Mountains."
44,2022-04-10,2022 SkS Weekly Climate Change & Global Warming News Roundup #14,"Frogs are a vital part of our ecosystem. They control invertebrate populations and play an important role in the food web for many birds, mammals and reptiles. This mass mortality event is therefore very concerning, and we aren't yet sure why it's happening."
44,2022-04-10,2022 SkS Weekly Climate Change & Global Warming News Roundup #14,"If you have seen dead or dying frogs in your local area, please send any photos or reports to the national citizen science project FrogID, or email calls@frogid.net.au You can learn more about our urgent appeal here."
44,2022-04-10,2022 SkS Weekly Climate Change & Global Warming News Roundup #14,"- Jordann Crawford-Ash, FrogID Validator, Australian Museum, Sydney"
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril," This small toad that is characteristic for its striking colors was photographed in 2020 in the Yungas region of La Paz among the astonishment of the experts, since there was no new record of this species since 2003, told Efe the president of Bolivian Amphibian Initiative, Patricia Mendoza. "
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril," After 17 years of believing that this species was extinct in the country, presumably due to the chytrid fungus that ""attacks"" amphibian populations, several experts and organizations joined forces in a project to conserve and evaluate the population status of the Atelopus tricolor. "
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril," Bolivian Amphibian Initiative, Re:wild, Diversidad entre Pendientes, the National Museum of Natural History, the Vesty Pakos Municipal Biopark, Durrell Wildlife Conservation Trust of the United Kingdom, Atelopus Survival Initiative, Amphibian Specialist Group Bolivia, among others, joined forces to conserve this species. "
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril, The first phase consisted of going to the place where the two male specimens were photographed to confirm if it is this species and then evaluate its distribution and identify the factors that threaten it.
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril,"To do this they made a series of trips in which they found more specimens of this type of toads characterized by the yellow, black and red colors of its body that measures between 23 to 34 millimeters depending on whether it is male or female, explained the herpetologist Mendoza. "
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril," The Tricolored Harlequin Toad lives in the eastern Andes of Bolivia and Peru and are ""closely associated with bodies of water"", currently there are no records of the species in Peru, so Bolivia would be hosting the only population of this species. "
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril," The conservation of this toad is of great importance because it is the only representative of this genus of amphibians for Bolivia and plays the role of pest controller, such as mosquitoes, which contributes to having a ""balance in the food chain,"" Mendoza emphasized."
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril,"Among the main threats identified so far is water pollution with plastic bottles, cans or the use of detergents in these water sources that affect these populations of amphibians. "
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril," In the same way, the loss of their habitat due to the fragmentation of forests is one of the main concerns, as there are several plots of crops in the area to produce coffee, coca and some fruits, for example."
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril,"""There are patches of forest in the middle of cultivated areas, and if these spaces are used, this population would probably disappear,"" Mendoza said. "
46,2022-04-10,We Put Off the Need to ACT NOW on Climate Change at Our Peril, In December will begin the second phase of the project that is focused on working with nearby populations to collaborate with the conservation of this species and are open to other organizations to join to conserve the Harlequin toad in Bolivia.
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"FROGS are having a pandemic of their own on the Mid North Coast, with scientists worried about a mass mortality event that is occurring."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"Dr David Newell is a biologist based at Southern Cross University, and has spent 25 years studying amphibian diversity, ecology and conservation."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"""Reports are coming in of multiple frogs being found shrivelled and turning brown on people's lawns,"" Dr Newell said."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"""It's unusual to see dead frogs because most frogs are secretive in nature and decompose rapidly out of sight when they die, so when there are multiple reports like this happening, we get very worried."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"""Just like we have seen with COVID-19, It is possible that a new strain of the chytrid fungus has emerged and we need to investigate this."""
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"The fungus is a deadly pathogen that attaches itself to a frog's back when they swim, and over time, it kills the frog. The fungus then spreads by releasing its spores into the surrounding environment."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,Scientists lay blame on rise of killer pathogen
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"Sick frogs quite often shed lots of skin, have discolouration or red patches on their body, and when they are placed on their back, can't right themselves easily."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"""We are asking people to report any sightings of sick or dying frogs, to calls@frogid.net.au, and also if they find dead any bodies, freeze them and get in contact with the us,"" Dr Newell said."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"FrogID is a national citizen science program run by the Australian Museum, and it is seeking to collate reports from members of the community. If you spot a sick frogs in your area, take it immediately to a wildlife veterinarian and ask them to contact the Registry of Wildlife Health for the treatment protocols."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"Dr Newell advised against taking frogs away from their habitats. ""I know it's nice to have frogs in your garden, but please don't move frogs big distances, just create habitats and they will turn up by themselves. Moving them could potentially spread the pathogen to areas where it isn't at,"" he said."
47,2022-04-10,The SEC's climate proposal is not grounded in sound science,"- Story by Sam Payne; photo: A healthy green tree frog, by Jodi Rowley FOOTNOTE: ""Frogs are amongst the most-threatened groups of animals on the planet. In Australia, we've lost at least four of our 240 known frog species to extinction and dozens more are threatened,"" says Dr Jodi Rowley is curator of Amphibian and Reptile Conservation Biology at the Australian Museum and UNSW Sydney."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","An aquatic fungus that has already driven to extinction several species of amphibians that have part or all of their life cycle in water also threatens terrestrial frogs. A group of researchers supported by Fapesp found an unprecedented mortality of little frogs that develop away from the aquatic environment in the Atlantic Forest. The amphibians were infected with high loads of the chytrid fungus (Batrachochytrium dendrobatidis), which causes chytridiomycosis."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","The study, published in the journal Biological Conservation, lights up a warning about the threat of the pathogen also on amphibians of terrestrial habits, which have important ecological functions, such as the control of insects that transmit diseases like dengue, yellow fever and zika."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","This is a fungus that installs itself on the skin of amphibians, which is where they perform gas exchange with the environment. When infection occurs, there is a physiological imbalance and the animal ends up dying of heart attack,"" explains Diego Moura-Campos, first author of the study, conducted during his master's degree at the Institute of Biology, University of Campinas (IB-Unicamp), with a scholarship from the Coordination for the Improvement of Higher Education Personnel (Capes)."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","The research was conducted under the project ""The chytrid fungus in Brazil: from its origin to its consequences"", linked to the BIOTA-FAPESP Program and coordinated by Luís Felipe Toledo, professor of IB-Unicamp, who also signs the study."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","""We study the fungus under several aspects, but we rarely have this unfortunate opportunity to see animals dying in nature from the infection. This is the first study showing this in Brazil. If an amphibian dies and is contaminated, it doesn't mean that it died because of the fungus. It could be living well with the pathogen and not develop the disease. In this case, we were sure of the cause of death because the animals were showing symptoms of the disease: rickets, with loose skin and very high infection loads"", says Toledo, who coordinates another project focused on understanding how the fungus spreads in nature."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","The researchers believe that the species that develop directly, meaning they spend their entire life cycle on land, without passing through the tadpole stage, are even less adapted to the fungus. Because they have had longer contact with the pathogen, species that live in water may have built up some resistance to infection."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","The mortality was observed by Moura-Campos during research in the Serra do Japi Municipal Biological Reserve, in Jundiaí (SP), between May 2018 and May 2019. Interestingly, the dead or dying individuals of the species Brachycephalus rotenbergae (sapinho-pingo-de-ouro) were found after a period of atypical drought in the state of São Paulo."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","""These animals are very small and difficult to find. When they die they soon decompose. Finding nine of them dead or sick in a short interval of time, as happened, indicates that many others probably died"", says Guilherme Becker, professor at the University of Alabama, in the United States, another participant in the research."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","According to the researcher, who is also a visiting professor at the Graduate Program in Ecology at Unicamp, the study shows that the acceleration of global climate change in the coming decades should increase the occurrence of this type of disease, whose causers may evolve into more virulent strains, including due to the emergence of hybrids, as shown in a previous work of the group."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","""Due to the lack of humidity in the forest floor where they live, these animals may have gone to hydrate in streams and became more contaminated by the fungus than usual,"" he says."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green",Another hypothesis raised by the researchers is that periods of drought can compromise the immune system of the frogs and make them more vulnerable to the fungus.
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green",Cosmopolitan pathogen
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","With origin in Asia, the fungus probably spread around the world because of the frog meat trade. Species such as the bullfrog (Aquarana catesbeiana), used for this purpose, are resistant to the fungus and can carry it without being infected."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","A paper published in Science magazine in 2018, of which Toledo is one of the authors, points out that the fungus left the Korean peninsula and spread to other parts of the globe in the early 20th century (read more at: revistapesquisa.fapespa.br/researchers-identify-origin-of-fungo-assassin-of-amphibians/)."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","Another study in which the Brazilian participated also estimated that the fungus led to the decline of populations of 501 species of amphibians worldwide. In Brazil alone, at least 50 species or populations were affected, with 12 becoming extinct and 38 suffering decline (read more at: agencia.fapesp.br/30128/)."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","""Amphibians are very important for the functioning of ecosystems. Their biomass is huge in forests. They serve as food for a diversity of other animals, eat arthropods in nature, control invertebrate communities. When it comes to aquatic animals, most are herbivorous in the tadpole stage and consume phytoplankton, which could take over aquatic environments if it weren't for the tadpoles. These animals cross aquatic and terrestrial ecosystems, so when chytridiomycosis outbreaks occur, the impact is great,"" says Becker."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green","As an example, the researcher recalls a recent study in which U.S. and Panamanian researchers showed a relationship between the collapse of amphibians in Costa Rica due to infection with B. dendrobatidis and the increase in malaria outbreaks in the 1990s and 2000s in Costa Rica."
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green",The group stresses that further observations over the years are needed in order to more accurately assess the real impact of chytridiomycosis on amphibian populations in this and other locations.
48,2022-04-05,"UN: 18 nations have gone green on climate, raked in green",The article Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall can be read at: www.sciencedirect.com/science/article/abs/pii/S0006320721002986.
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"While all eyes are focused on how the nation will contain the latest spread of Covid-19, another epidemic is quietly sweeping through Australia."
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"For several months, wildlife and conservation groups have been anxiously monitoring a significant increase in the number of reports of sick or dead frogs. "
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"""This is highly alarming and suggests we have a reason to be very worried about the frog species here,"" a spokesperson from Clarence Landcare said."
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"""On posting to our Facebook page in early August an article reporting of a significant outbreak causing frogs to become sick and die across the east coast of Australia, it wasn't long before community members across the Clarence were reporting unusual cases of sick or dying frogs."""
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"The spokesperson said reports came from all across the region, including Grafton, Ulmarra, Nymboida, Ashby, Maclean and Yamba."
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"Jodi Rowley, lead scientist of national frog identification and research project FrogID has already spent several weeks collating hundreds of reports from across Australia to try and understand the extent of this mass frog mortality event. "
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"""While we suspect disease is responsible, I'm working with the Australian Registry of Wildlife Health, government biosecurity and environmental agencies to understand the scale, cause and impact of this upsetting event,"" she said in a statement."
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"The outbreak is initially suspected to be the Chytrid fungus, however the case could instead be an unknown pathogen. "
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"But with the scale of impacted frog populations still unclear with potentially thousands of animals dying undetected, wildlife and conservation groups are appealing to the wider community to help report any frog activity they come across."
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,"In the meantime, Clarence Landcare and Glen Innes Natural Resources Advisory Committee are hosting a free FrogID webinar on Saturday, August 21 from 10.30am to 11.30am which will explore how citizen science can impact frogs and assist in their recovery."
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,Notes
49,2022-04-05,Fly Less? Go Vegan? How People Can Take Climate Action,Document links may not lead to an active page. Page maintenance is at the discretion of the publisher.
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," MADRID, 11 (EUROPA PRESS)"
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," Biologists have settled a centuries-old debate by confirming that a single species of frog, of the more than 7,000 that live today, has real teeth in the lower jaw."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," The protagonist, a large marsupial frog called Gastrotheca guentheri, has baffled scientists since its discovery in 1882 by possessing what appeared to be a complete set of dagger-sharp teeth in the upper and lower mouth."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," Since then, scientists have doubted the exact nature of these structures. True teeth are composed of specific tissues, including dentin and enamel, which are notoriously difficult to observe in frog teeth because of their diminutive size."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," ""They are incredibly small, each about the size of a grain of sand,"" lead author Daniel Paluh, a doctoral candidate in the University of Florida's biology department, said in a statement. ""There is no way to confirm the presence of dentin and enamel in frog teeth without using high-resolution techniques."""
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," Frogs have been missing teeth in the lower jaw since they first appeared in the fossil record more than 200 million years ago. Therefore, a single living species with a complete dentition seemed unlikely at best and contradicted an ancient biological theory, called Dollo's Law, which states that once a complex trait is lost in an organism, it never returns."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," But frogs have been known to flout the rules when it comes to teeth. Although their basic body shape and anatomy have remained virtually unchanged since the Jurassic period, Paluh and his colleagues recently determined that frogs have lost teeth on more than 20 separate occasions and may have regained them six more times over the course of their evolutionary history."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," Some species, such as those that feed on ants and termites, lack teeth altogether and rely instead on their sticky, projectile tongues to gather food. Frogs that go after larger morsels are often equipped with a row of teeth in the upper jaw and a serrated, jagged palate at the top of the mouth, which helps prevent moving prey from escaping."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," In rare cases, some species have evolved large bony tusks that protrude from their lower jaw and superficially resemble teeth, but lack the apron tissues of dentin and enamel. And instead of the conveyor belt system of tooth replacement in other frogs, the tusks grow only once and cannot be replaced."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," For decades, no one was sure whether the lower jaw structures of G. guentheri were bones disguised as teeth or the genuine article. Finding a specimen to settle the question wasn't easy either. Native to the cloud forests of Colombia and Ecuador, the last recorded sighting of G. guentheri was in 1996, raising fears that the species has since succumbed to extinction."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," A handful of G. guentheri are preserved as museum specimens, but given their rarity, biologists are hesitant to subject them to the kind of destructive analyses that would be necessary to study their teeth. But Paluh was able to take advantage of a peculiar feature of Gastrotheca biology to use a preserved embryo as a specimen instead of a full-size adult."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," Instead of laying eggs in ponds or streams, female marsupial frogs carry them in a pouch on their backs. ""In the case of G. guentheri, these eggs skip the tadpole stage and hatch directly into miniature versions of the adult called froglets,"" Paluh said."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," In their study, published in Evolution, the researchers took CT scans of the embryo's jaws and carefully stained razor-thin sections of individual teeth with dyes that bind to enamel and dentin, with unambiguous results. The teeth of G. guentheri were virtually identical to those of other frog species in their overall shape, development and the tissues of which they were composed."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," ""This was surprising given the extreme time since they were lost and recovered,"" Paluh said. ""Our expectation was that if they got their teeth back, they would somehow be different, but that's not what we saw at all."""
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," As for how structures that have been absent for millions of years reappeared in an otherwise unassuming frog, Paluh suspects the answer lies in the complex dental developmental pathway retained in most living amphibians. Although the location of teeth may vary from species to species, the same basic genetics likely underlie their development, and producing them in the lower jaw could be as simple as flipping a switch."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," Paluh plans to leverage several genetic tools in the near future to map the contours of tooth development and evolution in frogs, but for G. guentheri and a number of other endangered species in the U.S. tropics, the exact answer may no longer be possible. DNA degrades over time in plants and animals stored in museum collections, and the small number of aged specimens of G. guentheri are probably not viable resources for genetic study."
50,2022-04-04,Guardian: Media 'Barely Reporting' UN Climate Catastrophe Warnings," ""We've seen many species in this group endangered by climate change, habitat degradation and chytrid fungus disease,"" Paluh said. ""We won't be able to answer these questions in any other group, because these traits don't exist anywhere else on the tree of life."" "
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Known for its pointed snout, the longnose harlequin frog ( Atelopus longirostris ) is about to play a central role in a legal battle to stop a mining project in the Intag valley in Imbabura province, which campaigners say would be a disaster for the highly biodiverse cloud forests."
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","In 2008, Ecuador became the first country in the world to recognise the rights of nature in its constitution, acknowledging that all nature has the right to exist and to receive state protection. Article 73 says: ""The state shall apply preventive and restrictive measures on activities that might lead to the extinction of species, the destruction of ecosystems and the permanent alteration of natural cycles."""
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says",Less than 2.5% of the world's tropical forests are estimated to be cloud forests but they contain a disproportionately large number of the world's species.
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Researchers at the Jambatu Centre believe Intag could be functioning as a ""frog ark"", where the fatal fungal disease chytrid has not yet wiped out amphibian populations. The critically endangered Lynch glass frog has been reported here, as has a frog originally thought to be the Confusing rocket frog, but now believed to be a species that is new to science. "
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Frogs are just part of the picture. ""We're within the most biodiverse of the world's biodiversity hotspots: the tropical Andes,"" says Zorrilla, who has lived on his farm in Intag for 43 years, though he is originally from Cuba. ""This is one of the biological jewels of the world,"" he says, adding that the number of endemic species in that part of Ecuador is higher than even the lowland Amazon."
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Among the animals that live in the area are the brown-faced spider monkey; the Andean, or spectacled, bear; the black-and-chestnut eagle; the puma; the white-faced, or Panamanian, capuchin monkey; the Choco toucan, and Andean catfish."
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","""There are also two endangered tree species, and the region is one of the most biodiverse for orchids,"" Zorrilla adds. ""There are 43 sources of rivers and streams within this one single mining concession, which is less than 5,000 hectares [20 sq miles]."
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Zorrilla is leading a team of lawyers and members of the local community to present their legal case to block the Llurimagua concession within the next few weeks. While the project has stalled, due to a disagreement between Codelco and Enami, the campaign to block the proposed mine permanently is continuing."
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","There are four plaintiffs, including two farmers, a community leader from the Intag valley town of Chalguayaco Alto, and Javier Ramírez, a community leader who was previously jailed for an anti-mining protest in Intag. "
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says",This is one of the biological jewels of the world
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says"," Carlos Zorrilla, environmental activist "
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Zorrilla says: ""We'll present the case at the lower court for Cotacachi county government, then provincial courts. And if we lose there, which I don't think we will, it will go to the constitutional court in Quito, the highest court in the land. I think we'll win."""
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Since coming to power in May , Ecuador's president, Guillermo Lasso, a former banker, has signed two presidential decrees , including Decree 151, which supports the development of mining in the country and was widely welcomed by the mining sector. "
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","In October, indigenous communities were among those that took to the streets of the capital, Quito, to protest rising fuel prices and other economic issues. ""These decrees are one of the reasons why there's a major national strike in Ecuador,"" argues Zorrilla. ""Indigenous people and campesino groups oppose these decrees because of the expansion of petroleum and mining activity in indigenous land, campesino land and protected areas."""
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Ecuadorian politician, indigenous leader and environmental lawyer Yaku Pérez , who ran for president this year, says: ""The mining decree is a declaration of war on the defenders of water and nature. It's harmful to the rights of indigenous and non-indigenous peoples alike."
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","""Mining leaves indelible traces wherever it goes: environmental pollution, poisoned water, violence, dispossession. And in order to open mines, they must deforest forests and ecosystems, which generates more greenhouse gases and global warming. That's why the cry of the Earth is the cry of the poor who resist in order to live."""
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","Mario Ruiz Jcome, a member of the national assembly for Imbabura province, says: ""We oppose Decree 151 because it clearly accelerates the extractivist process in our country."""
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","The longnose harlequin frog versus Llurimagua concession is not the only legal battle of its kind in Ecuador, says Zorrilla. ""There are three protected areas declared by the minister of the environment, including ours, which are being given away. "
51,2022-04-05,"Food, Farming And Forestry Must Be Transformed To Curb Global Warming, U.N. Says","""In Ecuador and the world over, we need to draw red lines and say areas like this, with high biodiversity and indigenous people, should be off limits."""
52,2022-04-05,Tuesday News: 'New IPCC report says it's fossil fuels or our future'; 'Zelenskyy to address U.N. amid outrage over Bucha'; 'DeSantis's Threats to Disney Is What Post-Trump Authoritarianism Looks Like'; 'Accelerate the energy transition to protect national security',"AN endangered frog from South America with a rather 'unfortunate nickname' has gone on display at Chester Zoo for the very first time, it has been announced."
52,2022-04-05,Tuesday News: 'New IPCC report says it's fossil fuels or our future'; 'Zelenskyy to address U.N. amid outrage over Bucha'; 'DeSantis's Threats to Disney Is What Post-Trump Authoritarianism Looks Like'; 'Accelerate the energy transition to protect national security',"But it's also referred to as 'the scrotum frog,' because it spends most of its life at the bottom of the lake, absorbing oxygen from the water using its saggy folds of excessive skin. Twenty of the rare amphibians are now being cared for at the zoo, where experts are studying their behaviour to try to gather new insights as part of the latest international conservation efforts for the species. Chester Zoo was the first in Europe to give a home to the species and has now established a European population by sending 130 other frogs to 13 other leading, progressive zoos around the continent to help prevent total extinction of the frog."
52,2022-04-05,Tuesday News: 'New IPCC report says it's fossil fuels or our future'; 'Zelenskyy to address U.N. amid outrage over Bucha'; 'DeSantis's Threats to Disney Is What Post-Trump Authoritarianism Looks Like'; 'Accelerate the energy transition to protect national security',"Dr Gerardo Garcia, the zoo's curator of lower vertebrates and invertebrates, said: ""To be responsible for setting up the first-ever conservation breeding programme in Europe for these fascinating frogs is a real honour for us here at Chester Zoo."
52,2022-04-05,Tuesday News: 'New IPCC report says it's fossil fuels or our future'; 'Zelenskyy to address U.N. amid outrage over Bucha'; 'DeSantis's Threats to Disney Is What Post-Trump Authoritarianism Looks Like'; 'Accelerate the energy transition to protect national security',"""We're very happy that we can now share our efforts to protect these frogs with the wider public, who will most likely be seeing them for the very first time during their visit to the zoo."
